s n m tiempo
12 79 29 305.70000000
12 79 30 409.70000000
12 79 31 442.10000000
12 79 32 348.30000000
12 79 33 256.30000000
12 79 34 382.70000000
12 79 35 453.40000000
12 79 36 423.80000000
12 79 37 412.00000000
12 79 38 426.60000000
12 79 39 371.00000000
12 79 40 502.40000000
12 79 41 284.10000000
12 79 42 399.20000000
12 79 43 406.40000000
12 79 44 299.20000000
12 79 45 1751.00000000
12 79 46 399.50000000
12 79 47 466.80000000
12 79 48 499.10000000
12 79 49 544.00000000
12 79 50 402.40000000
12 79 51 436.50000000
12 79 52 451.90000000
12 79 53 376.80000000
12 79 54 463.00000000
12 79 55 578.40000000
12 79 56 590.60000000
12 79 57 522.30000000
12 79 58 421.80000000
12 79 59 337.90000000
12 79 60 343.00000000
12 79 61 535.20000000
12 79 62 453.70000000
12 79 63 272.10000000
12 79 64 394.00000000
12 79 65 409.80000000
12 79 66 483.40000000
12 79 67 402.80000000
12 79 68 360.20000000
12 79 69 459.10000000
12 79 70 337.80000000
12 79 71 480.80000000
12 79 72 419.70000000
12 79 73 466.90000000
12 79 74 382.00000000
12 79 75 517.60000000
12 79 76 437.00000000
12 79 77 469.90000000
12 79 78 447.70000000
12 79 79 411.70000000
12 79 80 417.90000000
12 79 81 437.80000000
12 79 82 367.30000000
12 79 83 356.90000000
12 79 84 507.60000000
12 79 85 531.80000000
12 79 86 375.80000000
12 79 87 544.20000000
12 79 88 401.50000000
12 79 89 397.40000000
12 79 90 557.00000000
12 79 91 505.50000000
12 79 92 523.60000000
12 79 93 572.40000000
12 79 94 532.70000000
12 79 95 379.40000000
12 79 96 507.40000000
12 79 97 423.10000000
12 79 98 498.50000000
12 79 99 631.70000000
12 79 100 412.80000000
12 80 1 247.50000000
12 80 2 221.90000000
12 80 3 352.50000000
12 80 4 336.50000000
12 80 5 246.30000000
12 80 6 321.50000000
12 80 7 309.50000000
12 80 8 345.70000000
12 80 9 276.10000000
12 80 10 365.80000000
12 80 11 250.50000000
12 80 12 398.80000000
12 80 13 256.20000000
12 80 14 343.00000000
12 80 15 382.90000000
12 80 16 431.20000000
12 80 17 393.70000000
12 80 18 492.20000000
12 80 19 422.10000000
12 80 20 234.30000000
12 80 21 271.20000000
12 80 22 321.20000000
12 80 23 242.30000000
12 80 24 357.90000000
12 80 25 252.10000000
12 80 26 465.70000000
12 80 27 334.80000000
12 80 28 318.30000000
12 80 29 275.30000000
12 80 30 334.60000000
12 80 31 470.80000000
12 80 32 408.00000000
12 80 33 255.90000000
12 80 34 319.20000000
12 80 35 416.80000000
12 80 36 423.70000000
12 80 37 413.10000000
12 80 38 261.00000000
12 80 39 512.00000000
12 80 40 317.80000000
12 80 41 605.50000000
12 80 42 441.70000000
12 80 43 457.90000000
12 80 44 516.10000000
12 80 45 448.90000000
12 80 46 340.40000000
12 80 47 406.80000000
12 80 48 449.40000000
12 80 49 440.50000000
12 80 50 302.80000000
12 80 51 715.20000000
12 80 52 555.70000000
12 80 53 320.50000000
12 80 54 247.90000000
12 80 55 380.60000000
12 80 56 406.10000000
12 80 57 351.80000000
12 80 58 432.50000000
12 80 59 371.80000000
12 80 60 508.80000000
12 80 61 360.10000000
12 80 62 1332.60000000
12 80 63 346.90000000
12 80 64 2610.40000000
12 80 65 468.60000000
12 80 66 442.10000000
12 80 67 384.20000000
12 80 68 384.90000000
12 80 69 344.50000000
12 80 70 355.10000000
12 80 71 274.80000000
12 80 72 443.30000000
12 80 73 348.70000000
12 80 74 440.50000000
12 80 75 555.50000000
12 80 76 389.80000000
12 80 77 653.50000000
12 80 78 363.30000000
12 80 79 392.60000000
12 80 80 2119.00000000
12 80 81 378.40000000
12 80 82 408.70000000
12 80 83 401.30000000
12 80 84 604.10000000
12 80 85 429.90000000
12 80 86 333.20000000
12 80 87 405.50000000
12 80 88 413.70000000
12 80 89 302.10000000
12 80 90 385.60000000
12 80 91 509.10000000
12 80 92 431.50000000
12 80 93 345.20000000
12 80 94 346.20000000
12 80 95 435.40000000
12 80 96 437.80000000
12 80 97 455.80000000
12 80 98 388.70000000
12 80 99 334.10000000
12 80 100 457.50000000
12 81 1 218.50000000
12 81 2 263.30000000
12 81 3 206.90000000
12 81 4 274.00000000
12 81 5 290.40000000
12 81 6 245.20000000
12 81 7 397.30000000
12 81 8 296.50000000
12 81 9 366.50000000
12 81 10 239.40000000
12 81 11 269.10000000
12 81 12 439.80000000
12 81 13 356.30000000
12 81 14 301.90000000
12 81 15 210.40000000
12 81 16 310.30000000
12 81 17 361.70000000
12 81 18 305.50000000
12 81 19 322.30000000
12 81 20 414.00000000
12 81 21 271.90000000
12 81 22 349.60000000
12 81 23 335.20000000
12 81 24 344.60000000
12 81 25 410.20000000
12 81 26 398.30000000
12 81 27 306.30000000
12 81 28 377.50000000
12 81 29 351.20000000
12 81 30 311.90000000
12 81 31 350.30000000
12 81 32 259.00000000
12 81 33 426.90000000
12 81 34 545.80000000
12 81 35 408.10000000
12 81 36 587.40000000
12 81 37 564.50000000
12 81 38 435.40000000
12 81 39 294.30000000
12 81 40 396.50000000
12 81 41 504.50000000
12 81 42 404.30000000
12 81 43 463.70000000
12 81 44 431.90000000
12 81 45 495.30000000
12 81 46 383.10000000
12 81 47 408.50000000
12 81 48 319.80000000
12 81 49 629.10000000
12 81 50 365.70000000
12 81 51 437.90000000
12 81 52 400.40000000
12 81 53 445.10000000
12 81 54 426.90000000
12 81 55 496.00000000
12 81 56 414.40000000
12 81 57 607.00000000
12 81 58 370.40000000
12 81 59 472.80000000
12 81 60 491.20000000
12 81 61 349.80000000
12 81 62 406.60000000
12 81 63 671.40000000
12 81 64 422.50000000
12 81 65 508.10000000
12 81 66 553.40000000
12 81 67 412.20000000
12 81 68 510.20000000
12 81 69 450.80000000
12 81 70 463.50000000
12 81 71 439.40000000
12 81 72 406.50000000
12 81 73 431.00000000
12 81 74 346.50000000
12 81 75 424.70000000
12 81 76 328.80000000
12 81 77 296.70000000
12 81 78 288.50000000
12 81 79 490.90000000
12 81 80 381.70000000
12 81 81 344.60000000
12 81 82 409.10000000
12 81 83 592.40000000
12 81 84 326.60000000
12 81 85 368.80000000
12 81 86 518.00000000
12 81 87 481.20000000
12 81 88 299.80000000
12 81 89 335.40000000
12 81 90 414.60000000
12 81 91 381.20000000
12 81 92 445.90000000
12 81 93 447.90000000
12 81 94 447.90000000
12 81 95 365.10000000
12 81 96 851.80000000
12 81 97 442.40000000
12 81 98 459.80000000
12 81 99 1906.10000000
12 81 100 371.60000000
12 82 1 163.40000000
12 82 2 202.40000000
12 82 3 157.00000000
12 82 4 324.90000000
12 82 5 237.40000000
12 82 6 365.90000000
12 82 7 338.20000000
12 82 8 359.00000000
12 82 9 451.60000000
12 82 10 296.40000000
12 82 11 283.90000000
12 82 12 306.00000000
12 82 13 374.90000000
12 82 14 246.40000000
12 82 15 219.70000000
12 82 16 381.60000000
12 82 17 321.40000000
12 82 18 268.00000000
12 82 19 217.30000000
12 82 20 301.80000000
12 82 21 279.40000000
12 82 22 413.60000000
12 82 23 232.50000000
12 82 24 325.50000000
12 82 25 230.80000000
12 82 26 333.30000000
12 82 27 323.10000000
12 82 28 212.90000000
12 82 29 324.70000000
12 82 30 326.10000000
12 82 31 362.10000000
12 82 32 378.10000000
12 82 33 531.60000000
12 82 34 344.90000000
12 82 35 375.10000000
12 82 36 565.20000000
12 82 37 434.70000000
12 82 38 344.60000000
12 82 39 338.00000000
12 82 40 283.00000000
12 82 41 229.30000000
12 82 42 556.60000000
12 82 43 355.90000000
12 82 44 314.50000000
12 82 45 260.20000000
12 82 46 371.50000000
12 82 47 521.10000000
12 82 48 391.70000000
12 82 49 532.40000000
12 82 50 386.30000000
12 82 51 344.20000000
12 82 52 264.50000000
12 82 53 381.60000000
12 82 54 391.40000000
12 82 55 312.50000000
12 82 56 333.50000000
12 82 57 402.70000000
12 82 58 322.80000000
12 82 59 340.40000000
12 82 60 466.80000000
12 82 61 415.80000000
12 82 62 482.40000000
12 82 63 290.50000000
12 82 64 523.50000000
12 82 65 448.20000000
12 82 66 508.30000000
12 82 67 481.60000000
12 82 68 448.80000000
12 82 69 630.40000000
12 82 70 355.80000000
12 82 71 438.00000000
12 82 72 299.20000000
12 82 73 350.00000000
12 82 74 336.70000000
12 82 75 345.70000000
12 82 76 749.80000000
12 82 77 503.20000000
12 82 78 282.30000000
12 82 79 433.00000000
12 82 80 479.60000000
12 82 81 301.80000000
12 82 82 309.00000000
12 82 83 354.40000000
12 82 84 525.80000000
12 82 85 298.50000000
12 82 86 444.10000000
12 82 87 469.30000000
12 82 88 336.80000000
12 82 89 385.10000000
12 82 90 390.70000000
12 82 91 473.00000000
12 82 92 329.00000000
12 82 93 444.90000000
12 82 94 430.40000000
12 82 95 421.10000000
12 82 96 386.30000000
12 82 97 404.30000000
12 82 98 340.20000000
12 82 99 309.00000000
12 82 100 423.30000000
12 83 1 172.40000000
12 83 2 234.30000000
12 83 3 198.20000000
12 83 4 254.00000000
12 83 5 213.30000000
12 83 6 302.60000000
12 83 7 301.40000000
12 83 8 368.30000000
12 83 9 335.10000000
12 83 10 303.90000000
12 83 11 305.20000000
12 83 12 329.50000000
12 83 13 418.50000000
12 83 14 261.10000000
12 83 15 403.70000000
12 83 16 570.30000000
12 83 17 404.50000000
12 83 18 323.20000000
12 83 19 262.20000000
12 83 20 389.50000000
12 83 21 349.50000000
12 83 22 509.90000000
12 83 23 312.30000000
12 83 24 319.50000000
12 83 25 421.10000000
12 83 26 338.20000000
12 83 27 329.80000000
12 83 28 296.80000000
12 83 29 504.20000000
12 83 30 312.80000000
12 83 31 299.30000000
12 83 32 341.40000000
12 83 33 374.70000000
12 83 34 348.40000000
12 83 35 386.80000000
12 83 36 296.30000000
12 83 37 241.70000000
12 83 38 318.90000000
12 83 39 340.70000000
12 83 40 303.80000000
12 83 41 369.20000000
12 83 42 248.60000000
12 83 43 331.10000000
12 83 44 527.50000000
12 83 45 438.80000000
12 83 46 237.40000000
12 83 47 419.10000000
12 83 48 270.80000000
12 83 49 349.90000000
12 83 50 354.00000000
12 83 51 219.40000000
12 83 52 225.70000000
12 83 53 298.60000000
12 83 54 510.90000000
12 83 55 364.90000000
12 83 56 574.90000000
12 83 57 462.20000000
12 83 58 414.10000000
12 83 59 475.70000000
12 83 60 419.80000000
12 83 61 370.60000000
12 83 62 486.20000000
12 83 63 342.30000000
12 83 64 302.80000000
12 83 65 360.20000000
12 83 66 322.10000000
12 83 67 371.90000000
12 83 68 397.80000000
12 83 69 332.40000000
12 83 70 317.00000000
12 83 71 242.40000000
12 83 72 344.90000000
12 83 73 369.20000000
12 83 74 307.20000000
12 83 75 527.00000000
12 83 76 409.50000000
12 83 77 470.90000000
12 83 78 346.50000000
12 83 79 411.10000000
12 83 80 443.50000000
12 83 81 565.40000000
12 83 82 430.10000000
12 83 83 439.10000000
12 83 84 313.50000000
12 83 85 291.50000000
12 83 86 349.80000000
12 83 87 397.80000000
12 83 88 337.40000000
12 83 89 272.60000000
12 83 90 483.40000000
12 83 91 518.90000000
12 83 92 459.40000000
12 83 93 461.40000000
12 83 94 441.50000000
12 83 95 522.20000000
12 83 96 372.70000000
12 83 97 349.30000000
12 83 98 373.60000000
12 83 99 606.20000000
12 83 100 655.50000000
12 84 1 367.40000000
12 84 2 171.20000000
12 84 3 420.30000000
12 84 4 257.20000000
12 84 5 233.70000000
12 84 6 258.30000000
12 84 7 347.50000000
12 84 8 334.80000000
12 84 9 354.80000000
12 84 10 280.60000000
12 84 11 355.10000000
12 84 12 380.20000000
12 84 13 371.80000000
12 84 14 331.40000000
12 84 15 371.80000000
12 84 16 282.10000000
12 84 17 392.70000000
12 84 18 722.20000000
12 84 19 376.60000000
12 84 20 287.70000000
12 84 21 302.60000000
12 84 22 257.80000000
12 84 23 382.60000000
12 84 24 315.30000000
12 84 25 296.90000000
12 84 26 586.60000000
12 84 27 288.00000000
12 84 28 308.10000000
12 84 29 277.50000000
12 84 30 384.60000000
12 84 31 325.50000000
12 84 32 342.10000000
12 84 33 310.50000000
12 84 34 451.00000000
12 84 35 314.30000000
12 84 36 305.70000000
12 84 37 378.40000000
12 84 38 378.00000000
12 84 39 278.20000000
12 84 40 403.50000000
12 84 41 345.00000000
12 84 42 474.00000000
12 84 43 363.50000000
12 84 44 284.40000000
12 84 45 538.60000000
12 84 46 295.80000000
12 84 47 280.60000000
12 84 48 431.20000000
12 84 49 386.30000000
12 84 50 340.40000000
12 84 51 316.40000000
12 84 52 326.40000000
12 84 53 367.70000000
12 84 54 296.70000000
12 84 55 239.70000000
12 84 56 593.10000000
12 84 57 323.00000000
12 84 58 320.80000000
12 84 59 504.60000000
12 84 60 293.20000000
12 84 61 331.20000000
12 84 62 351.00000000
12 84 63 288.30000000
12 84 64 235.90000000
12 84 65 372.20000000
12 84 66 300.00000000
12 84 67 387.50000000
12 84 68 295.60000000
12 84 69 291.70000000
12 84 70 537.90000000
12 84 71 525.40000000
12 84 72 300.50000000
12 84 73 344.20000000
12 84 74 2199.20000000
12 84 75 515.50000000
12 84 76 593.80000000
12 84 77 375.10000000
12 84 78 451.20000000
12 84 79 398.50000000
12 84 80 236.70000000
12 84 81 445.60000000
12 84 82 408.90000000
12 84 83 337.90000000
12 84 84 540.90000000
12 84 85 386.00000000
12 84 86 428.90000000
12 84 87 415.30000000
12 84 88 324.30000000
12 84 89 399.80000000
12 84 90 310.60000000
12 84 91 374.30000000
12 84 92 375.90000000
12 84 93 397.40000000
12 84 94 358.70000000
12 84 95 522.10000000
12 84 96 380.10000000
12 84 97 324.80000000
12 84 98 312.60000000
12 84 99 316.00000000
12 84 100 413.70000000
12 85 1 184.20000000
12 85 2 407.30000000
12 85 3 402.10000000
12 85 4 247.50000000
12 85 5 201.10000000
12 85 6 429.60000000
12 85 7 412.40000000
12 85 8 320.60000000
12 85 9 272.60000000
12 85 10 182.30000000
12 85 11 200.70000000
12 85 12 381.50000000
12 85 13 349.10000000
12 85 14 390.60000000
12 85 15 391.40000000
12 85 16 277.00000000
12 85 17 328.50000000
12 85 18 297.10000000
12 85 19 374.10000000
12 85 20 358.50000000
12 85 21 297.70000000
12 85 22 291.20000000
12 85 23 283.30000000
12 85 24 443.50000000
12 85 25 491.70000000
12 85 26 442.40000000
12 85 27 537.30000000
12 85 28 419.20000000
12 85 29 561.30000000
12 85 30 1374.60000000
12 85 31 404.20000000
12 85 32 362.80000000
12 85 33 412.30000000
12 85 34 372.10000000
12 85 35 405.80000000
12 85 36 323.00000000
12 85 37 393.30000000
12 85 38 484.30000000
12 85 39 248.90000000
12 85 40 341.50000000
12 85 41 282.80000000
12 85 42 520.40000000
12 85 43 437.80000000
12 85 44 405.30000000
12 85 45 356.80000000
12 85 46 321.20000000
12 85 47 390.30000000
12 85 48 438.30000000
12 85 49 386.10000000
12 85 50 224.70000000
12 85 51 307.40000000
12 85 52 512.50000000
12 85 53 391.80000000
12 85 54 538.80000000
12 85 55 316.30000000
12 85 56 606.80000000
12 85 57 705.50000000
12 85 58 526.30000000
12 85 59 645.30000000
12 85 60 540.10000000
12 85 61 507.50000000
12 85 62 729.90000000
12 85 63 414.70000000
12 85 64 614.40000000
12 85 65 562.30000000
12 85 66 562.60000000
12 85 67 568.30000000
12 85 68 349.90000000
12 85 69 568.30000000
12 85 70 570.70000000
12 85 71 355.00000000
12 85 72 460.50000000
12 85 73 372.50000000
12 85 74 266.60000000
12 85 75 511.50000000
12 85 76 457.40000000
12 85 77 467.40000000
12 85 78 278.90000000
12 85 79 389.50000000
12 85 80 526.20000000
12 85 81 446.30000000
12 85 82 332.10000000
12 85 83 478.80000000
12 85 84 320.60000000
12 85 85 332.80000000
12 85 86 488.40000000
12 85 87 382.00000000
12 85 88 422.70000000
12 85 89 457.90000000
12 85 90 524.10000000
12 85 91 408.50000000
12 85 92 402.10000000
12 85 93 331.70000000
12 85 94 329.10000000
12 85 95 432.30000000
12 85 96 415.80000000
12 85 97 417.30000000
12 85 98 357.40000000
12 85 99 362.30000000
12 85 100 410.60000000
12 86 1 191.90000000
12 86 2 239.30000000
12 86 3 221.20000000
12 86 4 216.10000000
12 86 5 252.50000000
12 86 6 242.30000000
12 86 7 302.80000000
12 86 8 338.70000000
12 86 9 414.90000000
12 86 10 293.60000000
12 86 11 435.90000000
12 86 12 279.50000000
12 86 13 271.70000000
12 86 14 274.80000000
12 86 15 318.90000000
12 86 16 326.40000000
12 86 17 365.90000000
12 86 18 264.30000000
12 86 19 363.00000000
12 86 20 363.90000000
12 86 21 338.10000000
12 86 22 250.60000000
12 86 23 262.90000000
12 86 24 368.70000000
12 86 25 351.90000000
12 86 26 314.20000000
12 86 27 413.30000000
12 86 28 326.60000000
12 86 29 389.60000000
12 86 30 320.40000000
12 86 31 300.10000000
12 86 32 397.70000000
12 86 33 524.30000000
12 86 34 327.20000000
12 86 35 414.30000000
12 86 36 386.50000000
12 86 37 503.10000000
12 86 38 301.80000000
12 86 39 362.40000000
12 86 40 381.40000000
12 86 41 387.00000000
12 86 42 286.70000000
12 86 43 273.80000000
12 86 44 375.10000000
12 86 45 417.80000000
12 86 46 400.80000000
12 86 47 475.20000000
12 86 48 415.90000000
12 86 49 389.60000000
12 86 50 371.60000000
12 86 51 318.20000000
12 86 52 323.30000000
12 86 53 797.30000000
12 86 54 432.20000000
12 86 55 392.30000000
12 86 56 497.10000000
12 86 57 258.00000000
12 86 58 378.50000000
12 86 59 331.20000000
12 86 60 401.40000000
12 86 61 437.10000000
12 86 62 454.80000000
12 86 63 405.60000000
12 86 64 1493.50000000
12 86 65 305.10000000
12 86 66 369.90000000
12 86 67 330.20000000
12 86 68 348.90000000
12 86 69 402.70000000
12 86 70 359.40000000
12 86 71 436.80000000
12 86 72 391.80000000
12 86 73 548.10000000
12 86 74 387.90000000
12 86 75 512.50000000
12 86 76 391.50000000
12 86 77 358.30000000
12 86 78 530.00000000
12 86 79 428.80000000
12 86 80 440.50000000
12 86 81 359.40000000
12 86 82 321.30000000
12 86 83 273.50000000
12 86 84 339.90000000
12 86 85 686.70000000
12 86 86 457.60000000
12 86 87 432.90000000
12 86 88 389.80000000
12 86 89 340.10000000
12 86 90 370.40000000
12 86 91 1227.70000000
12 86 92 358.20000000
12 86 93 392.40000000
12 86 94 389.80000000
12 86 95 397.00000000
12 86 96 413.10000000
12 86 97 651.60000000
12 86 98 527.60000000
12 86 99 494.60000000
12 86 100 3710.20000000
12 87 1 213.10000000
12 87 2 217.80000000
12 87 3 224.90000000
12 87 4 175.30000000
12 87 5 186.80000000
12 87 6 332.40000000
12 87 7 308.50000000
12 87 8 315.80000000
12 87 9 281.50000000
12 87 10 436.20000000
12 87 11 425.20000000
12 87 12 243.00000000
12 87 13 315.50000000
12 87 14 333.60000000
12 87 15 342.80000000
12 87 16 287.00000000
12 87 17 303.80000000
12 87 18 349.70000000
12 87 19 224.60000000
12 87 20 1487.50000000
12 87 21 331.40000000
12 87 22 1624.90000000
12 87 23 447.50000000
12 87 24 325.20000000
12 87 25 284.50000000
12 87 26 426.80000000
12 87 27 370.50000000
12 87 28 342.10000000
12 87 29 457.20000000
12 87 30 304.10000000
12 87 31 374.40000000
12 87 32 462.60000000
12 87 33 436.20000000
12 87 34 279.40000000
12 87 35 506.30000000
12 87 36 391.50000000
12 87 37 484.60000000
12 87 38 367.70000000
12 87 39 391.80000000
12 87 40 293.70000000
12 87 41 258.10000000
12 87 42 374.60000000
12 87 43 272.00000000
12 87 44 272.60000000
12 87 45 392.20000000
12 87 46 602.90000000
12 87 47 652.40000000
12 87 48 581.10000000
12 87 49 396.00000000
12 87 50 451.10000000
12 87 51 598.90000000
12 87 52 217.10000000
12 87 53 366.00000000
12 87 54 533.10000000
12 87 55 572.80000000
12 87 56 533.50000000
12 87 57 646.00000000
12 87 58 417.30000000
12 87 59 427.60000000
12 87 60 487.00000000
12 87 61 429.40000000
12 87 62 738.30000000
12 87 63 402.10000000
12 87 64 564.10000000
12 87 65 316.40000000
12 87 66 477.60000000
12 87 67 477.10000000
12 87 68 408.90000000
12 87 69 547.90000000
12 87 70 441.40000000
12 87 71 452.90000000
12 87 72 598.40000000
12 87 73 428.40000000
12 87 74 450.80000000
12 87 75 728.30000000
12 87 76 761.30000000
12 87 77 394.50000000
12 87 78 420.60000000
12 87 79 562.30000000
12 87 80 571.40000000
12 87 81 436.50000000
12 87 82 299.10000000
12 87 83 391.00000000
12 87 84 584.70000000
12 87 85 322.40000000
12 87 86 419.80000000
12 87 87 376.90000000
12 87 88 473.70000000
12 87 89 636.50000000
12 87 90 642.10000000
12 87 91 319.40000000
12 87 92 345.50000000
12 87 93 494.50000000
12 87 94 512.20000000
12 87 95 528.70000000
12 87 96 512.90000000
12 87 97 384.20000000
12 87 98 369.70000000
12 87 99 376.20000000
12 87 100 497.80000000
12 88 1 173.30000000
12 88 2 165.10000000
12 88 3 212.50000000
12 88 4 339.30000000
12 88 5 259.70000000
12 88 6 202.90000000
12 88 7 243.80000000
12 88 8 333.60000000
12 88 9 385.50000000
12 88 10 553.50000000
12 88 11 410.00000000
12 88 12 319.80000000
12 88 13 260.80000000
12 88 14 338.40000000
12 88 15 330.00000000
12 88 16 334.10000000
